points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K2,0,manual,"34.70,42.35",0,K1,0,manual,"31.10,52.50",0,K6,0,manual,"46.50,34.75",0,K5,0,manual,"46.90,21.85",0,K4,0,manual,"40.40,20.95",0,K7,0,manual,"46.80,45.45",0,K8,0,manual,"47.80,57.70",0,K3,0,manual,"38.10,32.30",0,44,Cone_138.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Cone_137.jpg,80,80
K6,0,manual,"42.20,39.95",0,K5,0,manual,"42.70,33.45",0,K4,0,manual,"38.00,33.15",0,K1,0,manual,"33.80,50.75",0,K8,0,manual,"43.50,51.70",0,K7,0,manual,"42.70,45.35",0,K3,0,manual,"36.80,38.95",0,K2,0,manual,"35.20,44.85",0,42,Cone_136.jpg,80,80
K8,0,manual,"43.80,49.35",0,K7,0,manual,"42.80,42.65",0,K3,0,manual,"36.60,37.45",0,K2,0,manual,"35.40,42.65",0,K4,0,manual,"37.60,31.05",0,K6,0,manual,"42.40,37.75",0,K1,0,manual,"34.20,48.85",0,K5,0,manual,"42.00,31.05",0,41,Cone_135.jpg,80,80
K2,0,manual,"34.50,41.95",0,K5,0,manual,"41.40,24.70",0,K4,0,manual,"36.10,25.15",0,K6,0,manual,"42.80,32.45",0,K1,0,manual,"33.80,49.65",0,K7,0,manual,"44.60,41.75",0,K8,0,manual,"46.80,48.35",0,K3,0,manual,"35.50,32.35",0,40,Cone_134.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Cone_133.jpg,80,80
K6,0,manual,"48.10,26.75",0,K5,0,manual,"47.60,9.05",0,K1,0,manual,"26.30,57.95",0,K4,0,manual,"37.80,8.65",0,K3,0,manual,"34.10,25.65",0,K7,0,manual,"50.40,44.45",0,K8,0,manual,"52.40,60.15",0,K2,0,manual,"29.90,43.05",0,38,Cone_132.jpg,80,80
K3,0,manual,"37.60,29.45",0,K8,0,manual,"48.70,61.05",0,K7,0,manual,"48.20,45.15",0,K2,0,manual,"33.50,41.95",0,K6,0,manual,"48.40,32.05",0,K1,0,manual,"28.50,54.65",0,K5,0,manual,"48.30,15.25",0,K4,0,manual,"41.60,14.25",0,37,Cone_131.jpg,80,80
K2,0,manual,"34.90,41.35",0,K1,0,manual,"33.10,47.75",0,K6,0,manual,"43.10,33.65",0,K5,0,manual,"42.50,28.10",0,K4,0,manual,"37.90,27.95",0,K3,0,manual,"36.40,33.05",0,K8,0,manual,"44.00,48.05",0,K7,0,manual,"43.70,41.65",0,36,Cone_130.jpg,80,80
K4,0,manual,"36.00,31.20",0,K5,0,manual,"42.20,31.55",0,K6,0,manual,"43.00,46.35",0,K1,0,manual,"26.40,69.65",0,K7,0,manual,"45.40,57.85",0,K8,0,manual,"47.80,71.35",0,K3,0,manual,"32.60,45.75",0,K2,0,manual,"30.30,57.65",0,35,Cone_13.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Cone_129.jpg,80,80
K8,0,manual,"42.70,47.35",0,K3,0,manual,"38.30,35.75",0,K7,0,manual,"43.20,41.45",0,K2,0,manual,"37.20,40.55",0,K1,0,manual,"35.20,45.95",0,K5,0,manual,"42.80,29.75",0,K6,0,manual,"43.20,35.65",0,K4,0,manual,"39.60,29.65",0,33,Cone_128.jpg,80,80
K7,0,manual,"46.60,43.15",0,K2,0,manual,"33.60,42.45",0,K1,0,manual,"30.50,53.45",0,K4,0,manual,"39.30,18.95",0,K6,0,manual,"46.30,33.35",0,K5,0,manual,"46.20,19.75",0,K3,0,manual,"36.30,31.85",0,K8,0,manual,"48.00,56.75",0,32,Cone_127.jpg,80,80
K5,0,manual,"45.30,15.65",0,K1,0,manual,"29.10,55.45",0,K4,0,manual,"37.00,16.25",0,K6,0,manual,"47.00,29.75",0,K3,0,manual,"34.20,29.75",0,K8,0,manual,"50.40,56.65",0,K7,0,manual,"49.20,43.45",0,K2,0,manual,"32.50,43.95",0,31,Cone_126.jpg,80,80
K8,0,manual,"45.80,55.55",0,K3,0,manual,"37.00,35.45",0,K7,0,manual,"44.80,44.35",0,K2,0,manual,"35.20,43.45",0,K5,0,manual,"44.40,26.05",0,K1,0,manual,"32.20,53.15",0,K4,0,manual,"38.80,25.65",0,K6,0,manual,"44.10,36.25",0,30,Cone_125.jpg,80,80
K7,0,manual,"48.80,41.25",0,K2,0,manual,"31.00,42.95",0,K5,0,manual,"42.80,12.15",0,K1,0,manual,"28.40,57.25",0,K6,0,manual,"45.50,26.95",0,K4,0,manual,"33.30,12.85",0,K3,0,manual,"32.20,27.65",0,K8,0,manual,"51.90,55.65",0,29,Cone_124.jpg,80,80
K4,0,manual,"36.10,32.45",0,K5,0,manual,"40.70,32.45",0,K6,0,manual,"41.30,38.75",0,K1,0,manual,"34.20,49.75",0,K8,0,manual,"42.60,50.15",0,K3,0,manual,"35.80,38.85",0,K2,0,manual,"34.90,44.05",0,K7,0,manual,"41.80,43.85",0,28,Cone_123.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Cone_122.jpg,80,80
K3,0,manual,"29.80,24.25",0,K8,0,manual,"54.80,59.65",0,K7,0,manual,"47.20,40.95",0,K2,0,manual,"29.70,43.05",0,K1,0,manual,"28.30,61.95",0,K6,0,manual,"43.20,22.70",0,K5,0,manual,"38.70,5.35",0,K4,0,manual,"30.30,6.35",0,26,Cone_121.jpg,80,80
K7,0,manual,"54.80,44.75",0,K2,0,manual,"31.90,40.95",0,K5,0,manual,"55.10,3.25",0,K6,0,manual,"54.90,26.25",0,K4,0,manual,"44.90,2.05",0,K1,0,manual,"25.10,59.75",0,K3,0,manual,"38.40,22.25",0,K8,0,manual,"55.80,64.55",0,25,Cone_120.jpg,80,80
K6,0,manual,"43.90,36.25",0,K1,0,manual,"34.40,49.45",0,K5,0,manual,"43.70,29.05",0,K4,0,manual,"39.00,28.65",0,K3,0,manual,"38.00,36.05",0,K8,0,manual,"44.70,50.35",0,K2,0,manual,"36.30,41.95",0,K7,0,manual,"43.90,42.45",0,24,Cone_12.jpg,80,80
K8,0,manual,"54.80,60.95",0,K3,0,manual,"33.70,26.75",0,K2,0,manual,"30.00,42.55",0,K7,0,manual,"51.90,42.95",0,K1,0,manual,"25.00,61.05",0,K4,0,manual,"37.20,6.25",0,K6,0,manual,"50.50,27.55",0,K5,0,manual,"47.80,6.65",0,23,Cone_119.jpg,80,80
K7,0,manual,"41.90,43.85",0,K2,0,manual,"35.50,42.55",0,K6,0,manual,"41.70,37.95",0,K1,0,manual,"33.10,48.85",0,K5,0,manual,"42.20,32.05",0,K4,0,manual,"38.20,31.00",0,K3,0,manual,"37.20,37.65",0,K8,0,manual,"41.60,49.95",0,22,Cone_118.jpg,80,80
K1,0,manual,"32.60,49.55",0,K6,0,manual,"43.10,37.35",0,K5,0,manual,"42.80,29.25",0,K4,0,manual,"38.10,29.05",0,K8,0,manual,"43.60,50.85",0,K3,0,manual,"36.70,36.35",0,K2,0,manual,"35.30,41.95",0,K7,0,manual,"43.10,43.15",0,21,Cone_117.jpg,80,80
K8,0,manual,"46.40,47.20",0,K3,0,manual,"38.50,32.75",0,K2,0,manual,"37.20,39.95",0,K7,0,manual,"45.90,40.45",0,K6,0,manual,"45.40,33.15",0,K5,0,manual,"44.80,26.00",0,K1,0,manual,"35.40,46.15",0,K4,0,manual,"40.20,26.25",0,20,Cone_116.jpg,80,80
K2,0,manual,"35.80,40.95",0,K1,0,manual,"33.80,47.25",0,K7,0,manual,"45.00,41.75",0,K4,0,manual,"39.30,26.85",0,K5,0,manual,"43.90,26.90",0,K6,0,manual,"44.30,34.45",0,K8,0,manual,"44.90,48.50",0,K3,0,manual,"37.50,33.75",0,19,Cone_115.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Cone_114.jpg,80,80
K5,0,manual,"46.50,23.85",0,K4,0,manual,"40.30,23.05",0,K8,0,manual,"46.80,54.95",0,K1,0,manual,"31.40,51.00",0,K6,0,manual,"46.40,34.75",0,K3,0,manual,"38.20,33.05",0,K7,0,manual,"46.00,44.05",0,K2,0,manual,"36.00,41.95",0,17,Cone_113.jpg,80,80
K7,0,manual,"46.70,41.25",0,K1,0,manual,"33.70,48.55",0,K2,0,manual,"35.60,40.45",0,K3,0,manual,"37.40,30.75",0,K8,0,manual,"47.10,50.55",0,K5,0,manual,"45.40,22.35",0,K6,0,manual,"45.70,31.25",0,K4,0,manual,"39.10,22.05",0,16,Cone_112.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Cone_111.jpg,80,80
K4,0,manual,"49.20,0.65",0,K5,0,manual,"60.60,0.45",0,K6,0,manual,"59.00,23.25",0,K8,0,manual,"58.10,66.75",0,K1,0,manual,"25.00,58.85",0,K3,0,manual,"42.00,19.00",0,K7,0,manual,"57.50,43.25",0,K2,0,manual,"34.40,37.15",0,14,Cone_110.jpg,80,80
K7,0,manual,"49.40,43.85",0,K1,0,manual,"27.10,54.05",0,K2,0,manual,"32.00,41.35",0,K8,0,manual,"49.90,59.75",0,K6,0,manual,"49.70,28.25",0,K4,0,manual,"43.00,10.20",0,K3,0,manual,"36.70,24.30",0,K5,0,manual,"49.70,11.25",0,13,Cone_11.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Cone_109.jpg,80,80
K1,0,manual,"29.80,56.35",0,K3,0,manual,"38.70,29.95",0,K8,0,manual,"56.00,61.45",0,K5,0,manual,"52.50,13.45",0,K4,0,manual,"43.10,12.55",0,K6,0,manual,"52.10,30.85",0,K2,0,manual,"35.10,42.65",0,K7,0,manual,"52.80,45.75",0,11,Cone_108.jpg,80,80
K5,0,manual,"45.30,21.05",0,K2,0,manual,"33.80,42.45",0,K6,0,manual,"46.30,33.45",0,K8,0,manual,"48.70,54.55",0,K4,0,manual,"38.50,20.55",0,K1,0,manual,"31.40,53.15",0,K7,0,manual,"47.40,43.35",0,K3,0,manual,"36.10,32.65",0,10,Cone_107.jpg,80,80
K1,0,manual,"29.00,54.15",0,K7,0,manual,"49.80,44.65",0,K3,0,manual,"37.30,29.05",0,K5,0,manual,"49.00,13.95",0,K2,0,manual,"33.50,41.15",0,K8,0,manual,"50.40,59.05",0,K6,0,manual,"49.90,31.25",0,K4,0,manual,"41.50,12.95",0,9,Cone_106.jpg,80,80
K3,0,manual,"38.20,29.25",0,K5,0,manual,"47.60,17.65",0,K2,0,manual,"35.80,39.35",0,K8,0,manual,"47.80,56.15",0,K4,0,manual,"41.70,16.75",0,K6,0,manual,"47.70,31.65",0,K7,0,manual,"47.70,42.55",0,K1,0,manual,"31.20,51.45",0,8,Cone_105.jpg,80,80
K2,0,manual,"35.90,41.95",0,K4,0,manual,"40.30,24.45",0,K8,0,manual,"45.90,52.75",0,K6,0,manual,"46.00,35.95",0,K7,0,manual,"45.90,43.75",0,K1,0,manual,"32.30,49.85",0,K5,0,manual,"46.00,25.55",0,K3,0,manual,"38.10,35.05",0,7,Cone_104.jpg,80,80
K1,0,manual,"32.00,52.55",0,K7,0,manual,"45.90,43.65",0,K5,0,manual,"44.10,25.75",0,K3,0,manual,"36.30,35.05",0,K6,0,manual,"44.60,35.15",0,K8,0,manual,"47.50,53.25",0,K2,0,manual,"34.50,43.65",0,K4,0,manual,"37.90,25.35",0,6,Cone_103.jpg,80,80
K5,0,manual,"43.70,24.05",0,K3,0,manual,"36.10,35.55",0,K2,0,manual,"33.60,43.95",0,K8,0,manual,"47.20,55.25",0,K4,0,manual,"37.40,24.05",0,K6,0,manual,"44.60,35.85",0,K1,0,manual,"29.80,54.65",0,K7,0,manual,"45.50,44.75",0,5,Cone_102.jpg,80,80
K3,0,manual,"37.90,35.65",0,K8,0,manual,"44.00,49.15",0,K6,0,manual,"43.30,36.35",0,K4,0,manual,"38.80,29.25",0,K2,0,manual,"35.90,41.45",0,K1,0,manual,"33.70,47.65",0,K7,0,manual,"43.40,42.35",0,K5,0,manual,"42.70,29.35",0,4,Cone_101.jpg,80,80
K7,0,manual,"44.20,41.95",0,K3,0,manual,"39.10,35.95",0,K1,0,manual,"35.80,47.45",0,K5,0,manual,"44.00,30.15",0,K4,0,manual,"39.50,30.05",0,K2,0,manual,"37.70,41.55",0,K8,0,manual,"44.80,48.25",0,K6,0,manual,"44.00,36.25",0,3,Cone_100.jpg,80,80
K5,0,manual,"43.60,12.75",0,K6,0,manual,"47.30,28.65",0,K8,0,manual,"51.90,56.15",0,K2,0,manual,"30.70,42.05",0,K4,0,manual,"35.90,13.15",0,K7,0,manual,"49.10,41.95",0,K1,0,manual,"28.70,55.45",0,K3,0,manual,"32.80,28.85",0,2,Cone_10.jpg,80,80
K4,0,manual,"38.20,28.55",0,K8,0,manual,"43.30,45.25",0,K2,0,manual,"35.90,40.05",0,K6,0,manual,"42.40,33.95",0,K1,0,manual,"34.70,44.95",0,K7,0,manual,"42.60,40.25",0,K3,0,manual,"37.30,33.75",0,K5,0,manual,"41.80,28.70",0,1,Cone_1.jpg,80,80
K7,0,manual,"43.30,48.15",0,K1,0,manual,"34.70,54.65",0,K3,0,manual,"37.10,42.50",0,K5,0,manual,"42.40,36.00",0,K2,0,manual,"36.30,48.15",0,K4,0,manual,"37.80,36.25",0,K8,0,manual,"43.60,53.75",0,K6,0,manual,"43.30,42.25",0,0,Cone_0.jpg,80,80
