points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K3,0,manual,"35.80,38.90",0,K4,0,manual,"37.90,32.65",0,K6,0,manual,"43.80,39.55",0,K2,0,manual,"33.90,44.50",0,K5,0,manual,"43.00,32.55",0,K1,0,manual,"31.70,51.30",0,K7,0,manual,"44.50,45.00",0,K8,0,manual,"45.70,52.15",0,51,Cone_144.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Cone_143.jpg,80,80
K4,0,manual,"41.30,27.45",0,K5,0,manual,"47.20,27.75",0,K2,0,manual,"35.40,42.40",0,K8,0,manual,"49.30,51.05",0,K7,0,manual,"48.40,43.25",0,K6,0,manual,"48.10,35.75",0,K1,0,manual,"32.30,49.00",0,K3,0,manual,"38.90,34.90",0,49,Cone_142.jpg,80,80
K2,0,manual,"35.00,45.00",0,K7,0,manual,"42.60,45.45",0,K1,0,manual,"33.30,50.60",0,K8,0,manual,"44.00,50.75",0,K6,0,manual,"42.00,40.75",0,K5,0,manual,"41.90,35.55",0,K3,0,manual,"36.40,40.70",0,K4,0,manual,"37.70,35.85",0,48,Cone_141.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Cone_140.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,Cone_14.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,Cone_139.jpg,80,80
K3,0,manual,"38.80,35.00",0,K4,0,manual,"43.50,23.70",0,K5,0,manual,"50.80,23.95",0,K1,0,manual,"30.10,54.70",0,K2,0,manual,"34.00,45.30",0,K6,0,manual,"50.60,36.45",0,K8,0,manual,"53.00,58.50",0,K7,0,manual,"51.40,47.05",0,44,Cone_138.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Cone_137.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,Cone_136.jpg,80,80
K6,0,manual,"49.10,28.75",0,K1,0,manual,"29.10,53.40",0,K2,0,manual,"31.60,41.10",0,K7,0,manual,"51.80,41.05",0,K4,0,manual,"38.00,16.25",0,K5,0,manual,"46.80,16.25",0,K8,0,manual,"55.20,54.15",0,K3,0,manual,"35.00,29.10",0,102,Cone_48.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Cone_135.jpg,47,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Cone_134.jpg,80,80
K4,0,manual,"31.70,22.75",0,K5,0,manual,"38.70,21.85",0,K7,0,manual,"47.60,43.35",0,K2,0,manual,"29.70,46.00",0,K1,0,manual,"28.70,57.40",0,K6,0,manual,"42.70,32.65",0,K8,0,manual,"52.30,55.05",0,K3,0,manual,"30.10,34.30",0,39,Cone_133.jpg,80,80
K1,0,manual,"31.50,51.80",0,K6,0,manual,"43.40,36.15",0,K5,0,manual,"40.70,26.95",0,K8,0,manual,"47.50,52.35",0,K7,0,manual,"45.50,43.65",0,K3,0,manual,"34.80,36.70",0,K4,0,manual,"35.60,27.65",0,K2,0,manual,"33.60,43.80",0,38,Cone_132.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Cone_131.jpg,80,80
K3,0,manual,"34.20,36.40",0,K4,0,manual,"35.10,26.85",0,K1,0,manual,"30.80,54.90",0,K6,0,manual,"44.30,35.35",0,K8,0,manual,"50.30,53.85",0,K2,0,manual,"32.70,44.90",0,K5,0,manual,"41.20,26.35",0,K7,0,manual,"46.70,43.95",0,36,Cone_130.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Cone_13.jpg,80,80
K4,0,manual,"35.90,25.15",0,K5,0,manual,"43.20,24.55",0,K2,0,manual,"33.70,41.80",0,K7,0,manual,"48.40,41.85",0,K8,0,manual,"49.90,50.70",0,K1,0,manual,"32.00,50.00",0,K6,0,manual,"45.90,33.35",0,K3,0,manual,"35.20,33.50",0,34,Cone_129.jpg,80,80
K7,0,manual,"44.00,44.25",0,K8,0,manual,"45.50,49.45",0,K2,0,manual,"35.90,44.50",0,K6,0,manual,"42.60,39.45",0,K1,0,manual,"35.10,49.70",0,K5,0,manual,"41.20,34.35",0,K3,0,manual,"36.40,39.70",0,K4,0,manual,"37.50,34.85",0,33,Cone_128.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Cone_127.jpg,80,80
K3,0,manual,"36.30,33.60",0,K4,0,manual,"38.60,23.45",0,K6,0,manual,"48.70,33.95",0,K5,0,manual,"46.20,23.35",0,K8,0,manual,"55.10,54.45",0,K7,0,manual,"50.90,44.05",0,K1,0,manual,"31.20,53.60",0,K2,0,manual,"33.70,44.00",0,31,Cone_126.jpg,80,80
K4,0,manual,"19.40,3.35",0,K5,0,manual,"35.10,2.25",0,K7,0,manual,"52.50,47.15",0,K6,0,manual,"43.60,26.25",0,K2,0,manual,"17.30,51.40",0,K8,0,manual,"63.80,68.35",0,K1,0,manual,"15.20,70.80",0,K3,0,manual,"18.00,29.40",0,30,Cone_125.jpg,80,80
K5,0,manual,"41.40,33.45",0,K2,0,manual,"34.50,45.90",0,K1,0,manual,"32.70,52.70",0,K7,0,manual,"45.10,45.85",0,K6,0,manual,"43.40,39.75",0,K8,0,manual,"46.10,52.30",0,K3,0,manual,"35.60,39.70",0,K4,0,manual,"36.70,33.35",0,29,Cone_124.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Cone_123.jpg,80,80
K3,0,manual,"34.70,35.40",0,K4,0,manual,"36.20,25.15",0,K1,0,manual,"30.50,54.90",0,K8,0,manual,"51.40,53.95",0,K6,0,manual,"45.40,34.85",0,K7,0,manual,"48.00,43.75",0,K2,0,manual,"32.70,44.10",0,K5,0,manual,"43.20,24.85",0,27,Cone_122.jpg,80,80
K4,0,manual,"39.50,31.15",0,K8,0,manual,"49.00,53.65",0,K2,0,manual,"35.90,45.30",0,K6,0,manual,"46.30,38.55",0,K7,0,manual,"47.40,45.55",0,K5,0,manual,"45.00,31.45",0,K1,0,manual,"33.30,53.00",0,K3,0,manual,"37.40,38.30",0,26,Cone_121.jpg,80,80
K1,0,manual,"31.90,48.20",0,K2,0,manual,"33.40,43.10",0,K8,0,manual,"44.00,47.65",0,K5,0,manual,"41.20,32.35",0,K7,0,manual,"43.10,42.85",0,K6,0,manual,"41.80,37.05",0,K3,0,manual,"35.30,36.80",0,K4,0,manual,"36.70,32.25",0,25,Cone_120.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Cone_12.jpg,47,80
K3,0,manual,"36.10,40.00",0,K4,0,manual,"36.70,36.35",0,K8,0,manual,"42.40,48.00",0,K5,0,manual,"39.60,36.05",0,K7,0,manual,"41.90,44.25",0,K6,0,manual,"40.40,39.65",0,K2,0,manual,"35.60,44.40",0,K1,0,manual,"35.10,48.50",0,23,Cone_119.jpg,80,80
K4,0,manual,"36.70,28.15",0,K8,0,manual,"46.80,49.15",0,K1,0,manual,"31.70,49.20",0,K6,0,manual,"43.20,35.05",0,K5,0,manual,"41.90,27.65",0,K2,0,manual,"33.40,41.90",0,K7,0,manual,"45.10,42.05",0,K3,0,manual,"34.90,35.10",0,22,Cone_118.jpg,80,80
K2,0,manual,"33.50,40.90",0,K1,0,manual,"32.20,49.20",0,K5,0,manual,"42.30,25.05",0,K8,0,manual,"48.60,48.95",0,K6,0,manual,"44.30,32.95",0,K3,0,manual,"35.50,33.00",0,K7,0,manual,"46.60,41.15",0,K4,0,manual,"36.50,25.15",0,21,Cone_117.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Cone_116.jpg,80,80
K7,0,manual,"52.90,41.65",0,K3,0,manual,"32.40,27.80",0,K4,0,manual,"35.30,13.05",0,K2,0,manual,"28.60,43.00",0,K5,0,manual,"44.40,12.15",0,K8,0,manual,"56.70,57.15",0,K1,0,manual,"25.90,58.50",0,K6,0,manual,"47.60,27.35",0,19,Cone_115.jpg,80,80
K3,0,manual,"37.10,34.60",0,K4,0,manual,"38.30,29.05",0,K6,0,manual,"43.50,34.70",0,K1,0,manual,"34.50,47.30",0,K8,0,manual,"45.90,46.85",0,K2,0,manual,"35.70,41.30",0,K5,0,manual,"42.10,28.55",0,K7,0,manual,"44.90,40.75",0,18,Cone_114.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Cone_113.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Cone_112.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Cone_111.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Cone_110.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Cone_11.jpg,80,80
K1,0,manual,"30.60,51.20",0,K6,0,manual,"46.50,32.55",0,K8,0,manual,"50.60,51.15",0,K2,0,manual,"34.10,41.30",0,K5,0,manual,"44.80,22.65",0,K7,0,manual,"48.20,41.95",0,K4,0,manual,"39.20,23.05",0,K3,0,manual,"36.60,32.10",0,12,Cone_109.jpg,80,80
K7,0,manual,"42.90,47.55",0,K2,0,manual,"34.40,46.90",0,K4,0,manual,"40.00,33.30",0,K3,0,manual,"38.70,37.30",0,K6,0,manual,"42.20,37.55",0,K5,0,manual,"41.90,33.25",0,K1,0,manual,"33.60,48.80",0,K8,0,manual,"42.90,49.75",0,11,Cone_108.jpg,80,80
K3,0,manual,"35.50,30.80",0,K4,0,manual,"39.00,20.35",0,K5,0,manual,"46.50,19.95",0,K1,0,manual,"28.90,53.40",0,K8,0,manual,"53.20,54.45",0,K6,0,manual,"48.50,31.15",0,K2,0,manual,"31.90,42.20",0,K7,0,manual,"50.50,42.75",0,10,Cone_107.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Cone_106.jpg,80,80
K5,0,manual,"42.30,6.85",0,K8,0,manual,"53.10,58.35",0,K6,0,manual,"44.70,17.35",0,K2,0,manual,"25.60,55.10",0,K7,0,manual,"52.50,54.45",0,K1,0,manual,"24.40,58.20",0,K4,0,manual,"34.90,6.95",0,K3,0,manual,"33.50,17.20",0,8,Cone_105.jpg,80,80
K7,0,manual,"47.30,41.45",0,K4,0,manual,"39.10,24.55",0,K3,0,manual,"36.70,32.70",0,K6,0,manual,"46.00,33.05",0,K5,0,manual,"45.00,24.85",0,K1,0,manual,"31.10,49.20",0,K2,0,manual,"34.10,40.60",0,K8,0,manual,"48.30,49.95",0,7,Cone_104.jpg,80,80
K3,0,manual,"37.30,37.70",0,K5,0,manual,"42.00,32.25",0,K2,0,manual,"36.00,42.40",0,K4,0,manual,"38.30,32.15",0,K6,0,manual,"42.90,37.85",0,K8,0,manual,"45.10,48.15",0,K1,0,manual,"34.00,48.70",0,K7,0,manual,"43.70,42.95",0,6,Cone_103.jpg,80,80
K4,0,manual,"38.80,38.05",0,K8,0,manual,"42.40,46.55",0,K6,0,manual,"41.40,40.85",0,K5,0,manual,"40.90,37.95",0,K7,0,manual,"41.80,43.85",0,K3,0,manual,"37.90,40.90",0,K1,0,manual,"36.60,46.80",0,K2,0,manual,"37.40,43.70",0,5,Cone_102.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Cone_101.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Cone_100.jpg,80,80
K7,0,manual,"43.00,43.75",0,K3,0,manual,"37.00,38.90",0,K4,0,manual,"37.50,34.40",0,K8,0,manual,"44.60,47.55",0,K1,0,manual,"35.30,47.70",0,K6,0,manual,"41.80,38.75",0,K5,0,manual,"40.90,34.00",0,K2,0,manual,"36.10,44.00",0,2,Cone_10.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Cone_1.jpg,80,80
K1,0,manual,"32.30,52.50",0,K2,0,manual,"33.70,44.50",0,K3,0,manual,"35.10,37.00",0,K8,0,manual,"50.00,52.95",0,K5,0,manual,"43.10,28.15",0,K4,0,manual,"37.40,28.35",0,K6,0,manual,"44.70,37.05",0,K7,0,manual,"47.20,44.65",0,0,Cone_0.jpg,80,80
