points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K8,0,manual,"45.30,47.45",0,K3,0,manual,"37.70,38.15",0,K2,0,manual,"36.50,42.55",0,K4,0,manual,"39.10,32.55",0,K1,0,manual,"35.20,47.95",0,K6,0,manual,"44.20,37.85",0,K5,0,manual,"43.40,32.15",0,K7,0,manual,"45.10,42.65",0,106,Cone_194.jpg,80,80
K7,0,manual,"56.00,45.65",0,K6,0,manual,"50.40,28.05",0,K1,0,manual,"20.70,67.45",0,K5,0,manual,"46.10,7.75",0,K8,0,manual,"62.30,65.05",0,K2,0,manual,"25.10,46.45",0,K3,0,manual,"29.30,28.55",0,K4,0,manual,"33.70,8.45",0,105,Cone_193.jpg,80,80
K4,0,manual,"32.60,11.35",0,K8,0,manual,"56.20,58.95",0,K2,0,manual,"25.80,43.65",0,K3,0,manual,"28.20,27.15",0,K6,0,manual,"46.30,26.95",0,K1,0,manual,"22.60,59.35",0,K7,0,manual,"50.70,43.15",0,K5,0,manual,"42.40,10.85",0,104,Cone_192.jpg,80,80
K5,0,manual,"41.00,27.05",0,K1,0,manual,"30.80,48.85",0,K7,0,manual,"43.80,41.15",0,K6,0,manual,"42.50,33.95",0,K2,0,manual,"32.80,41.05",0,K4,0,manual,"36.70,26.95",0,K3,0,manual,"35.00,33.95",0,K8,0,manual,"45.60,48.45",0,103,Cone_191.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Cone_190.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Cone_19.jpg,80,80
K2,0,manual,"32.50,54.25",0,K8,0,manual,"44.50,57.05",0,K4,0,manual,"37.20,31.35",0,K3,0,manual,"35.40,40.15",0,K5,0,manual,"40.90,31.25",0,K6,0,manual,"41.90,40.15",0,K7,0,manual,"44.10,54.95",0,K1,0,manual,"31.20,56.75",0,100,Cone_189.jpg,80,80
K7,0,manual,"45.60,42.05",0,K1,0,manual,"30.10,51.25",0,K5,0,manual,"41.20,24.85",0,K6,0,manual,"43.20,32.95",0,K4,0,manual,"35.90,25.65",0,K2,0,manual,"32.40,41.95",0,K3,0,manual,"34.30,33.55",0,K8,0,manual,"48.10,51.15",0,99,Cone_188.jpg,80,80
K8,0,manual,"43.50,47.15",0,K5,0,manual,"42.10,34.45",0,K7,0,manual,"43.50,43.25",0,K6,0,manual,"43.00,38.45",0,K1,0,manual,"36.20,46.80",0,K3,0,manual,"38.00,38.90",0,K4,0,manual,"39.00,34.45",0,K2,0,manual,"37.30,43.05",0,98,Cone_187.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,Cone_186.jpg,80,80
K1,0,manual,"7.75,78.12",0,K6,0,manual,"51.00,12.45",0,K2,0,manual,"9.40,48.15",0,K7,0,manual,"64.60,42.75",0,K3,0,manual,"12.50,14.75",0,,,,,,,,,,,,,,,,96,Cone_185.jpg,80,80
K4,0,manual,"36.10,28.05",0,K6,0,manual,"42.40,34.35",0,K5,0,manual,"41.20,27.85",0,K2,0,manual,"33.20,42.55",0,K7,0,manual,"45.30,42.05",0,K8,0,manual,"46.80,50.05",0,K3,0,manual,"34.80,35.15",0,K1,0,manual,"31.88,49.62",0,95,Cone_184.jpg,80,80
K3,0,manual,"34.40,30.45",0,K8,0,manual,"52.60,54.55",0,K1,0,manual,"27.88,53.50",0,K5,0,manual,"44.60,17.65",0,K7,0,manual,"49.70,42.65",0,K2,0,manual,"31.40,42.65",0,K4,0,manual,"36.80,18.05",0,K6,0,manual,"46.70,30.35",0,94,Cone_183.jpg,80,80
K1,0,manual,"35.12,48.25",0,K2,0,manual,"36.70,43.05",0,K4,0,manual,"38.90,32.05",0,K6,0,manual,"43.30,37.60",0,K7,0,manual,"44.00,43.05",0,K5,0,manual,"42.80,31.95",0,K3,0,manual,"37.90,37.55",0,K8,0,manual,"45.20,48.45",0,93,Cone_182.jpg,80,80
K5,0,manual,"44.70,21.85",0,K4,0,manual,"38.50,22.05",0,K7,0,manual,"48.30,40.85",0,K6,0,manual,"46.70,31.35",0,K2,0,manual,"34.00,41.05",0,K8,0,manual,"50.30,51.15",0,K3,0,manual,"36.60,31.55",0,K1,0,manual,"30.50,50.12",0,92,Cone_181.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,Cone_180.jpg,51,80
K8,0,manual,"47.10,56.85",0,K3,0,manual,"33.10,26.75",0,K2,0,manual,"27.60,53.15",0,K1,0,manual,"26.62,57.12",0,K4,0,manual,"34.90,18.05",0,K7,0,manual,"46.70,53.45",0,K5,0,manual,"40.70,17.95",0,K6,0,manual,"41.90,26.65",0,90,Cone_18.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,Cone_179.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Cone_178.jpg,80,80
K1,0,manual,"18.50,60.75",0,K4,0,manual,"32.20,7.05",0,K5,0,manual,"43.50,6.75",0,K2,0,manual,"23.60,43.55",0,K6,0,manual,"48.40,25.55",0,K7,0,manual,"52.90,43.45",0,K3,0,manual,"27.30,26.05",0,K8,0,manual,"57.10,61.55",0,87,Cone_177.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Cone_176.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Cone_175.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Cone_174.jpg,79,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,Cone_173.jpg,80,80
K6,0,manual,"49.30,30.25",0,K7,0,manual,"52.60,45.45",0,K2,0,manual,"30.10,45.15",0,K4,0,manual,"37.70,16.15",0,K5,0,manual,"46.70,15.75",0,K8,0,manual,"55.60,59.50",0,K3,0,manual,"34.00,30.65",0,K1,0,manual,"25.50,57.50",0,82,Cone_172.jpg,80,80
K8,0,manual,"46.10,47.25",0,K3,0,manual,"38.70,34.95",0,K1,0,manual,"34.38,47.00",0,K7,0,manual,"45.50,41.50",0,K4,0,manual,"40.40,29.25",0,K5,0,manual,"44.00,29.50",0,K2,0,manual,"36.80,40.85",0,K6,0,manual,"45.30,35.05",0,81,Cone_171.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Cone_170.jpg,80,80
K1,0,manual,"30.25,53.62",0,K4,0,manual,"40.60,23.05",0,K6,0,manual,"48.70,33.65",0,K7,0,manual,"50.30,44.25",0,K2,0,manual,"34.60,44.05",0,K5,0,manual,"47.80,22.95",0,K3,0,manual,"37.80,33.45",0,K8,0,manual,"52.60,55.45",0,79,Cone_17.jpg,80,80
K7,0,manual,"46.30,42.15",0,K5,0,manual,"44.00,28.55",0,K2,0,manual,"35.80,41.75",0,K6,0,manual,"44.90,35.05",0,K8,0,manual,"47.40,49.05",0,K3,0,manual,"37.80,34.95",0,K4,0,manual,"39.60,28.35",0,K1,0,manual,"33.50,48.38",0,78,Cone_169.jpg,80,80
K4,0,manual,"39.60,29.95",0,K8,0,manual,"46.40,48.85",0,K3,0,manual,"37.70,36.15",0,K1,0,manual,"34.00,49.00",0,K6,0,manual,"44.50,36.35",0,K2,0,manual,"36.00,42.95",0,K5,0,manual,"43.70,29.95",0,K7,0,manual,"45.90,42.75",0,77,Cone_168.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Cone_167.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Cone_166.jpg,80,80
K1,0,manual,"33.62,52.50",0,K7,0,manual,"47.60,44.85",0,K6,0,manual,"46.30,36.85",0,K5,0,manual,"45.20,28.30",0,K2,0,manual,"35.70,44.55",0,K8,0,manual,"49.40,53.65",0,K3,0,manual,"37.40,36.65",0,K4,0,manual,"39.90,28.00",0,74,Cone_165.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,Cone_164.jpg,80,80
K6,0,manual,"47.00,33.15",0,K2,0,manual,"33.80,43.35",0,K5,0,manual,"46.50,22.95",0,K7,0,manual,"48.80,43.45",0,K8,0,manual,"51.50,54.85",0,K3,0,manual,"36.40,32.65",0,K4,0,manual,"39.30,22.95",0,K1,0,manual,"30.50,52.50",0,72,Cone_163.jpg,80,80
K4,0,manual,"39.70,28.15",0,K3,0,manual,"37.90,35.95",0,K8,0,manual,"47.80,50.35",0,K1,0,manual,"32.50,50.50",0,K2,0,manual,"36.10,43.35",0,K6,0,manual,"45.30,36.05",0,K7,0,manual,"46.30,42.85",0,K5,0,manual,"44.30,28.25",0,71,Cone_162.jpg,80,80
K6,0,manual,"43.90,34.65",0,K7,0,manual,"46.30,43.85",0,K5,0,manual,"42.40,24.85",0,K1,0,manual,"29.25,53.75",0,K2,0,manual,"32.40,44.05",0,K3,0,manual,"35.20,34.75",0,K8,0,manual,"49.90,52.85",0,K4,0,manual,"37.00,25.00",0,70,Cone_161.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Cone_160.jpg,80,80
K3,0,manual,"14.30,14.25",0,K6,0,manual,"50.20,13.15",0,K7,0,manual,"59.90,43.15",0,K2,0,manual,"12.00,47.75",0,K1,0,manual,"3.50,75.12",0,,,,,,,,,,,,,,,,68,Cone_16.jpg,80,80
K6,0,manual,"46.20,34.85",0,K2,0,manual,"34.10,43.95",0,K7,0,manual,"47.80,43.75",0,K5,0,manual,"44.40,25.15",0,K1,0,manual,"29.75,53.25",0,K4,0,manual,"38.80,25.15",0,K3,0,manual,"36.30,34.85",0,K8,0,manual,"50.60,53.85",0,67,Cone_159.jpg,80,80
K3,0,manual,"33.50,27.05",0,K4,0,manual,"39.70,7.65",0,K6,0,manual,"52.60,27.95",0,K5,0,manual,"51.70,8.45",0,,,,,,,,,,,,,,,,,,,,,66,Cone_158.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Cone_157.jpg,80,80
K5,0,manual,"42.60,19.45",0,K6,0,manual,"43.90,28.55",0,K1,0,manual,"26.75,60.00",0,K7,0,manual,"48.70,56.75",0,K4,0,manual,"36.10,19.65",0,K2,0,manual,"28.00,56.85",0,K3,0,manual,"34.60,28.35",0,K8,0,manual,"48.90,60.15",0,64,Cone_156.jpg,80,80
K3,0,manual,"36.50,34.95",0,K4,0,manual,"39.40,25.55",0,K8,0,manual,"49.30,53.95",0,K6,0,manual,"46.60,35.15",0,K2,0,manual,"33.60,44.35",0,K7,0,manual,"47.60,44.65",0,K1,0,manual,"29.50,53.88",0,K5,0,manual,"44.80,25.65",0,63,Cone_155.jpg,80,80
K7,0,manual,"66.00,77.25",0,K6,0,manual,"53.40,17.95",0,K3,0,manual,"25.90,19.85",0,,,,,,,,,,,,,,,,,,,,,,,,,,62,Cone_154.jpg,80,80
K6,0,manual,"49.80,25.75",0,K1,0,manual,"20.00,62.50",0,K5,0,manual,"45.80,5.15",0,K2,0,manual,"25.20,44.15",0,K7,0,manual,"53.80,43.15",0,K4,0,manual,"34.00,5.25",0,K8,0,manual,"61.70,62.45",0,K3,0,manual,"29.30,26.35",0,61,Cone_153.jpg,80,80
K8,0,manual,"47.00,52.05",0,K5,0,manual,"43.40,28.85",0,K4,0,manual,"38.40,28.75",0,K3,0,manual,"36.00,37.25",0,K2,0,manual,"33.90,44.35",0,K6,0,manual,"44.10,37.55",0,K7,0,manual,"45.00,44.65",0,K1,0,manual,"30.88,51.75",0,60,Cone_152.jpg,80,80
K3,0,manual,"37.00,26.45",0,K2,0,manual,"31.90,47.95",0,K1,0,manual,"30.12,53.50",0,K7,0,manual,"48.80,47.75",0,K6,0,manual,"43.90,26.65",0,K8,0,manual,"49.40,53.25",0,K4,0,manual,"38.30,19.95",0,K5,0,manual,"43.30,20.35",0,59,Cone_151.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,Cone_150.jpg,80,80
K1,0,manual,"27.50,55.25",0,K7,0,manual,"48.90,47.75",0,K6,0,manual,"43.30,22.25",0,K4,0,manual,"37.40,14.55",0,K5,0,manual,"42.70,14.45",0,K8,0,manual,"49.70,55.45",0,K2,0,manual,"29.60,47.45",0,K3,0,manual,"35.90,22.25",0,57,Cone_15.jpg,80,80
K5,0,manual,"44.40,24.45",0,K4,0,manual,"39.10,24.85",0,K8,0,manual,"47.60,48.15",0,K2,0,manual,"34.90,40.65",0,K3,0,manual,"37.30,32.95",0,K6,0,manual,"45.50,32.65",0,K7,0,manual,"47.20,40.85",0,K1,0,manual,"32.00,47.62",0,56,Cone_149.jpg,80,80
K3,0,manual,"39.40,37.05",0,K2,0,manual,"37.70,43.65",0,K8,0,manual,"49.60,52.05",0,K1,0,manual,"34.38,51.62",0,K7,0,manual,"48.20,43.75",0,K6,0,manual,"47.60,36.85",0,K5,0,manual,"46.60,28.35",0,K4,0,manual,"41.80,28.15",0,55,Cone_148.jpg,80,80
K7,0,manual,"68.20,43.85",0,K1,0,manual,"23.50,73.00",0,K6,0,manual,"61.50,19.95",0,K2,0,manual,"31.90,44.25",0,K3,0,manual,"36.20,20.75",0,,,,,,,,,,,,,,,,54,Cone_147.jpg,80,80
K3,0,manual,"37.90,35.45",0,K2,0,manual,"36.40,41.85",0,K8,0,manual,"47.10,48.35",0,K4,0,manual,"39.10,29.75",0,K5,0,manual,"44.20,29.65",0,K1,0,manual,"34.12,47.75",0,K7,0,manual,"46.00,42.65",0,K6,0,manual,"44.30,35.35",0,53,Cone_146.jpg,80,80
K4,0,manual,"38.30,16.35",0,K5,0,manual,"46.40,16.45",0,K1,0,manual,"21.00,69.62",0,K7,0,manual,"51.10,47.45",0,K6,0,manual,"49.00,31.05",0,K3,0,manual,"33.60,30.75",0,K2,0,manual,"29.30,46.05",0,,,,,,52,Cone_145.jpg,80,80
K6,0,manual,"49.10,31.75",0,K1,0,manual,"26.50,59.62",0,K7,0,manual,"52.40,45.55",0,K3,0,manual,"33.60,32.15",0,K2,0,manual,"31.20,45.75",0,K8,0,manual,"57.10,60.15",0,K4,0,manual,"37.60,17.45",0,K5,0,manual,"47.10,17.25",0,51,Cone_144.jpg,80,80
K3,0,manual,"38.60,36.35",0,K8,0,manual,"49.70,51.95",0,K2,0,manual,"36.10,43.55",0,K5,0,manual,"45.90,27.85",0,K4,0,manual,"41.40,27.85",0,K7,0,manual,"48.00,43.95",0,K1,0,manual,"32.00,50.62",0,K6,0,manual,"46.90,36.35",0,50,Cone_143.jpg,80,80
K5,0,manual,"43.70,17.65",0,K4,0,manual,"35.50,17.65",0,K6,0,manual,"46.40,32.85",0,K7,0,manual,"48.80,46.85",0,K1,0,manual,"22.25,58.50",0,K2,0,manual,"26.50,45.75",0,K3,0,manual,"30.60,32.75",0,K8,0,manual,"51.30,61.05",0,49,Cone_142.jpg,80,80
K7,0,manual,"7.50,42.65",0,K1,0,manual,"1.12,46.00",0,K6,0,manual,"7.20,37.85",0,K2,0,manual,"2.60,42.05",0,K8,0,manual,"7.90,46.35",0,K3,0,manual,"3.40,37.95",0,K4,0,manual,"3.80,34.15",0,K5,0,manual,"6.90,33.95",0,48,Cone_141.jpg,46,80
K3,0,manual,"40.10,35.05",0,K4,0,manual,"40.40,31.15",0,K8,0,manual,"45.90,54.05",0,K2,0,manual,"36.40,51.70",0,K5,0,manual,"44.10,31.05",0,K7,0,manual,"45.80,51.95",0,K1,0,manual,"35.62,53.00",0,K6,0,manual,"44.10,35.15",0,47,Cone_140.jpg,80,80
K5,0,manual,"43.00,25.05",0,K7,0,manual,"46.20,43.75",0,K3,0,manual,"34.30,34.95",0,K1,0,manual,"28.12,53.50",0,K6,0,manual,"44.30,34.95",0,K2,0,manual,"31.90,43.75",0,K8,0,manual,"48.20,54.15",0,K4,0,manual,"36.60,24.95",0,46,Cone_14.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,Cone_139.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Cone_138.jpg,46,80
K1,0,manual,"33.00,49.12",0,K3,0,manual,"36.60,35.35",0,K7,0,manual,"46.70,42.15",0,K6,0,manual,"44.80,35.05",0,K8,0,manual,"47.60,49.65",0,K2,0,manual,"35.80,42.05",0,K4,0,manual,"38.00,27.55",0,K5,0,manual,"43.50,27.65",0,43,Cone_137.jpg,80,80
K4,0,manual,"33.00,18.30",0,K2,0,manual,"30.60,45.15",0,K8,0,manual,"55.10,57.55",0,K5,0,manual,"42.70,18.55",0,K1,0,manual,"28.00,60.20",0,K3,0,manual,"31.80,32.50",0,K6,0,manual,"46.60,31.85",0,K7,0,manual,"50.60,44.35",0,42,Cone_136.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Cone_135.jpg,80,80
K6,0,manual,"52.60,23.25",0,K1,0,manual,"15.88,68.50",0,K7,0,manual,"58.30,45.15",0,K2,0,manual,"21.70,45.65",0,K3,0,manual,"26.40,24.05",0,K8,0,manual,"66.30,67.85",0,,,,,,,,,,,40,Cone_134.jpg,80,80
K1,0,manual,"33.50,48.75",0,K6,0,manual,"44.80,33.65",0,K7,0,manual,"46.70,41.95",0,K4,0,manual,"39.20,28.35",0,K2,0,manual,"35.50,41.85",0,K3,0,manual,"38.00,33.85",0,K8,0,manual,"47.70,48.85",0,K5,0,manual,"43.80,28.35",0,39,Cone_133.jpg,80,80
K8,0,manual,"22.30,57.05",0,K4,0,manual,"12.10,33.45",0,K3,0,manual,"11.70,41.45",0,K2,0,manual,"9.70,48.45",0,K5,0,manual,"17.70,33.55",0,K7,0,manual,"19.80,48.05",0,K6,0,manual,"18.60,41.15",0,K1,0,manual,"5.50,57.12",0,38,Cone_132.jpg,55,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Cone_131.jpg,80,80
K1,0,manual,"3.00,69.00",0,K7,0,manual,"42.20,44.25",0,K6,0,manual,"35.90,23.25",0,K8,0,manual,"52.10,65.65",0,K3,0,manual,"12.20,24.05",0,K2,0,manual,"8.70,45.75",0,,,,,,,,,,,36,Cone_130.jpg,70,80
K7,0,manual,"49.00,47.65",0,K4,0,manual,"29.60,7.05",0,K6,0,manual,"44.90,28.15",0,K2,0,manual,"17.10,46.75",0,K3,0,manual,"22.60,27.65",0,K8,0,manual,"53.20,68.05",0,K5,0,manual,"41.50,7.65",0,,,,,,35,Cone_13.jpg,80,80
K2,0,manual,"34.40,43.55",0,K8,0,manual,"51.00,52.45",0,K3,0,manual,"36.10,35.05",0,K5,0,manual,"44.60,26.05",0,K4,0,manual,"37.30,25.85",0,K6,0,manual,"46.60,34.95",0,K7,0,manual,"48.10,43.05",0,K1,0,manual,"30.75,51.88",0,34,Cone_129.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Cone_128.jpg,80,80
K2,0,manual,"35.80,44.40",0,K5,0,manual,"43.70,30.55",0,K4,0,manual,"38.90,30.95",0,K1,0,manual,"34.00,50.50",0,K6,0,manual,"44.80,38.65",0,K7,0,manual,"46.30,44.45",0,K3,0,manual,"37.30,38.55",0,K8,0,manual,"48.20,51.15",0,32,Cone_127.jpg,80,80
K1,0,manual,"36.00,47.00",0,K6,0,manual,"44.10,37.65",0,K7,0,manual,"44.80,42.75",0,K4,0,manual,"39.60,33.15",0,K3,0,manual,"38.80,37.65",0,K2,0,manual,"37.30,42.85",0,K8,0,manual,"45.50,47.35",0,K5,0,manual,"43.10,33.05",0,31,Cone_126.jpg,80,80
K2,0,manual,"38.30,44.45",0,K3,0,manual,"39.30,40.45",0,K8,0,manual,"43.80,48.05",0,K5,0,manual,"42.70,36.95",0,K1,0,manual,"37.00,47.75",0,K4,0,manual,"40.20,36.85",0,K6,0,manual,"43.30,40.45",0,K7,0,manual,"43.70,44.65",0,30,Cone_125.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Cone_124.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Cone_123.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Cone_122.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Cone_121.jpg,80,80
K5,0,manual,"41.50,9.65",0,K1,0,manual,"21.12,62.12",0,K4,0,manual,"30.40,9.75",0,K7,0,manual,"51.80,43.35",0,K6,0,manual,"46.00,26.85",0,K2,0,manual,"24.20,44.65",0,K3,0,manual,"26.90,27.65",0,K8,0,manual,"57.10,59.45",0,25,Cone_120.jpg,80,80
K7,0,manual,"44.40,43.65",0,K4,0,manual,"38.20,30.25",0,K1,0,manual,"32.62,49.75",0,K6,0,manual,"43.50,37.65",0,K8,0,manual,"46.20,50.05",0,K3,0,manual,"36.60,37.65",0,K2,0,manual,"34.90,43.55",0,K5,0,manual,"42.50,30.05",0,24,Cone_12.jpg,80,80
K3,0,manual,"35.80,34.55",0,K8,0,manual,"47.90,51.65",0,K5,0,manual,"43.10,26.65",0,K2,0,manual,"33.85,42.91",0,K1,0,manual,"30.75,52.50",0,K7,0,manual,"46.40,43.20",0,K4,0,manual,"37.70,26.35",0,K6,0,manual,"44.70,34.95",0,23,Cone_119.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Cone_118.jpg,80,80
K5,0,manual,"43.10,34.05",0,K2,0,manual,"37.17,42.65",0,K6,0,manual,"43.00,37.95",0,K1,0,manual,"35.88,47.38",0,K4,0,manual,"39.80,34.15",0,K7,0,manual,"43.50,42.85",0,K3,0,manual,"38.70,38.05",0,K8,0,manual,"43.80,46.95",0,21,Cone_117.jpg,80,80
K7,0,manual,"54.90,43.85",0,K6,0,manual,"50.10,24.05",0,K1,0,manual,"17.00,66.12",0,K4,0,manual,"32.20,4.15",0,K8,0,manual,"60.40,63.45",0,K3,0,manual,"27.70,24.85",0,K5,0,manual,"45.60,3.80",0,K2,0,manual,"23.16,43.97",0,20,Cone_116.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Cone_115.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Cone_114.jpg,80,80
K3,0,manual,"38.50,35.95",0,K8,0,manual,"46.00,47.25",0,K2,0,manual,"37.04,40.67",0,K5,0,manual,"43.50,30.35",0,K4,0,manual,"39.60,30.35",0,K1,0,manual,"34.50,47.50",0,K7,0,manual,"44.70,40.85",0,K6,0,manual,"43.80,35.85",0,17,Cone_113.jpg,80,80
K5,0,manual,"44.60,19.25",0,K2,0,manual,"30.83,42.38",0,K4,0,manual,"37.60,19.15",0,K6,0,manual,"47.30,30.55",0,K1,0,manual,"27.00,54.12",0,K7,0,manual,"49.60,42.75",0,K3,0,manual,"34.00,30.85",0,K8,0,manual,"52.20,53.45",0,16,Cone_112.jpg,80,80
K4,0,manual,"39.60,37.25",0,K1,0,manual,"36.12,49.00",0,K6,0,manual,"42.90,40.85",0,K7,0,manual,"43.60,45.15",0,K8,0,manual,"44.10,49.05",0,K3,0,manual,"39.20,40.95",0,K5,0,manual,"42.80,36.95",0,K2,0,manual,"38.09,44.89",0,15,Cone_111.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Cone_110.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Cone_11.jpg,79,74
K3,0,manual,"13.00,20.65",0,K7,0,manual,"47.90,75.65",0,K6,0,manual,"36.90,21.65",0,,,,,,,,,,,,,,,,,,,,,,,,,,12,Cone_109.jpg,67,80
K5,0,manual,"43.70,30.15",0,K2,0,manual,"37.17,40.67",0,K1,0,manual,"35.50,46.00",0,K6,0,manual,"44.40,34.85",0,K7,0,manual,"45.70,41.25",0,K4,0,manual,"40.20,30.15",0,K3,0,manual,"38.90,34.95",0,K8,0,manual,"45.90,46.25",0,11,Cone_108.jpg,80,80
K7,0,manual,"62.20,42.55",0,K6,0,manual,"51.90,13.95",0,K8,0,manual,"72.80,68.85",0,K1,0,manual,"8.00,77.35",0,K2,0,manual,"14.00,47.95",0,K3,0,manual,"18.20,15.95",0,,,,,,,,,,,10,Cone_107.jpg,80,80
K4,0,manual,"40.00,30.05",0,K3,0,manual,"38.30,35.75",0,K8,0,manual,"46.50,48.15",0,K2,0,manual,"36.64,42.38",0,K5,0,manual,"43.90,29.85",0,K6,0,manual,"44.60,35.65",0,K1,0,manual,"34.88,47.88",0,K7,0,manual,"45.80,42.55",0,9,Cone_106.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Cone_105.jpg,80,76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cone_104.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Cone_103.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Cone_102.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Cone_101.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Cone_100.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Cone_10.jpg,75,80
K5,0,manual,"48.80,9.35",0,K3,0,manual,"31.80,26.95",0,K6,0,manual,"50.90,28.55",0,K4,0,manual,"37.80,9.05",0,,,,,,,,,,,,,,,,,,,,,1,Cone_1.jpg,80,80
K1,0,manual,"32.75,51.50",0,K6,0,manual,"45.60,34.95",0,K7,0,manual,"47.00,43.25",0,K4,0,manual,"39.10,25.95",0,K8,0,manual,"50.10,52.45",0,K5,0,manual,"43.90,25.95",0,K3,0,manual,"37.20,35.00",0,K2,0,manual,"35.06,42.91",0,0,Cone_0.jpg,80,80
