points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,Cone_389.jpg,80,80
K3,0,manual,"26.25,29.75",0,K4,0,manual,"24.89,15.85",0,K6,0,manual,"38.95,26.84",0,K1,0,manual,"28.10,59.65",0,K7,0,manual,"44.87,41.18",0,K2,0,manual,"26.80,45.15",0,K8,0,manual,"50.56,54.83",0,K5,0,manual,"32.00,13.55",0,321,Cone_388.jpg,80,80
K5,0,manual,"34.70,18.85",0,K1,0,manual,"31.80,54.65",0,K4,0,manual,"29.12,20.07",0,K8,0,manual,"49.49,48.96",0,K2,0,manual,"31.70,43.45",0,K7,0,manual,"44.74,40.00",0,K6,0,manual,"39.61,30.53",0,K3,0,manual,"30.62,32.75",0,320,Cone_387.jpg,80,80
K3,0,manual,"34.12,25.38",0,K2,0,manual,"29.80,42.85",0,K7,0,manual,"51.84,44.87",0,K1,0,manual,"26.00,59.85",0,K4,0,manual,"37.17,8.84",0,K6,0,manual,"50.00,26.97",0,K8,0,manual,"51.95,62.08",0,K5,0,manual,"47.00,8.95",0,319,Cone_386.jpg,80,80
K8,0,manual,"51.73,55.57",0,K6,0,manual,"40.66,29.34",0,K7,0,manual,"45.26,41.45",0,K1,0,manual,"28.00,61.75",0,K5,0,manual,"34.70,14.45",0,K4,0,manual,"27.52,15.85",0,K2,0,manual,"28.00,46.00",0,K3,0,manual,"28.12,31.50",0,318,Cone_385.jpg,80,80
K3,0,manual,"21.00,22.75",0,K1,0,manual,"21.40,70.45",0,K2,0,manual,"21.40,45.35",0,K5,0,manual,"33.00,0.05",0,K6,0,manual,"40.53,19.08",0,K8,0,manual,"57.92,60.91",0,K4,0,manual,"21.19,0.79",0,K7,0,manual,"48.95,38.95",0,317,Cone_384.jpg,80,80
K7,0,manual,"43.82,41.58",0,K6,0,manual,"39.61,33.55",0,K5,0,manual,"34.80,21.95",0,K1,0,manual,"31.50,56.45",0,K4,0,manual,"29.38,23.24",0,K2,0,manual,"31.70,46.35",0,K8,0,manual,"49.49,50.24",0,K3,0,manual,"30.88,35.50",0,316,Cone_383.jpg,80,80
K3,0,manual,"33.12,33.75",0,K1,0,manual,"33.50,50.25",0,K7,0,manual,"43.16,40.39",0,K6,0,manual,"40.26,32.24",0,K2,0,manual,"33.10,43.15",0,K4,0,manual,"33.08,25.60",0,K8,0,manual,"46.83,46.93",0,K5,0,manual,"37.30,24.85",0,315,Cone_382.jpg,80,80
K1,0,manual,"24.30,63.65",0,K5,0,manual,"33.00,4.55",0,K8,0,manual,"54.40,56.96",0,K7,0,manual,"46.45,40.26",0,K6,0,manual,"39.61,22.89",0,K2,0,manual,"24.50,44.15",0,K4,0,manual,"23.69,6.21",0,K3,0,manual,"24.38,26.75",0,314,Cone_381.jpg,80,80
K3,0,manual,"29.25,45.25",0,K4,0,manual,"28.31,32.07",0,K1,0,manual,"30.00,68.95",0,K7,0,manual,"44.21,52.24",0,K5,0,manual,"35.00,30.15",0,K6,0,manual,"39.87,42.63",0,K8,0,manual,"48.96,64.11",0,K2,0,manual,"29.20,57.15",0,313,Cone_380.jpg,80,80
K6,0,manual,"46.18,33.82",0,K7,0,manual,"47.50,42.76",0,K8,0,manual,"49.55,53.28",0,K5,0,manual,"43.90,21.65",0,K1,0,manual,"31.50,53.05",0,K2,0,manual,"34.20,43.15",0,K4,0,manual,"38.34,21.66",0,K3,0,manual,"36.25,33.62",0,312,Cone_38.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,Cone_379.jpg,80,80
K4,0,manual,"30.29,25.47",0,K3,0,manual,"31.62,35.12",0,K2,0,manual,"32.70,45.05",0,K8,0,manual,"48.75,49.60",0,K5,0,manual,"35.50,23.25",0,K7,0,manual,"44.47,41.58",0,K1,0,manual,"32.60,54.55",0,K6,0,manual,"40.00,32.89",0,310,Cone_378.jpg,80,80
K3,0,manual,"23.50,25.00",0,K7,0,manual,"48.16,38.68",0,K1,0,manual,"24.80,63.65",0,K6,0,manual,"40.26,20.26",0,K5,0,manual,"33.20,2.45",0,K8,0,manual,"56.11,56.64",0,K2,0,manual,"24.60,44.95",0,K4,0,manual,"22.65,5.02",0,309,Cone_377.jpg,80,80
K5,0,manual,"51.90,20.45",0,K2,0,manual,"38.10,38.35",0,K7,0,manual,"50.53,42.89",0,K1,0,manual,"33.80,47.35",0,K8,0,manual,"50.77,54.61",0,K6,0,manual,"52.50,31.05",0,K4,0,manual,"46.53,18.88",0,K3,0,manual,"42.75,27.38",0,308,Cone_376.jpg,80,80
K4,0,manual,"26.59,18.48",0,K3,0,manual,"28.62,30.75",0,K6,0,manual,"39.47,27.89",0,K2,0,manual,"29.30,44.75",0,K8,0,manual,"50.72,49.97",0,K5,0,manual,"34.90,16.25",0,K7,0,manual,"45.13,40.26",0,K1,0,manual,"28.90,56.25",0,307,Cone_375.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,Cone_374.jpg,80,80
K3,0,manual,"38.88,31.50",0,K6,0,manual,"47.24,32.89",0,K8,0,manual,"47.57,50.77",0,K5,0,manual,"47.10,22.85",0,K2,0,manual,"35.40,41.45",0,K7,0,manual,"47.63,42.24",0,K1,0,manual,"32.80,46.85",0,K4,0,manual,"41.52,22.32",0,305,Cone_373.jpg,80,80
K1,0,manual,"29.00,55.35",0,K2,0,manual,"29.30,44.05",0,K7,0,manual,"44.87,39.87",0,K8,0,manual,"49.44,49.55",0,K5,0,manual,"34.50,15.45",0,K6,0,manual,"39.61,27.37",0,K4,0,manual,"28.31,17.02",0,K3,0,manual,"28.50,30.00",0,304,Cone_372.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,Cone_371.jpg,80,80
K4,0,manual,"25.27,7.14",0,K3,0,manual,"25.50,27.50",0,K5,0,manual,"33.90,5.35",0,K6,0,manual,"41.71,24.87",0,K7,0,manual,"47.11,40.66",0,K8,0,manual,"54.40,57.28",0,K2,0,manual,"26.10,44.95",0,K1,0,manual,"25.90,63.75",0,302,Cone_370.jpg,80,80
K3,0,manual,"41.62,28.62",0,K5,0,manual,"51.10,22.95",0,K1,0,manual,"31.00,43.95",0,K8,0,manual,"48.91,51.25",0,K6,0,manual,"50.00,31.71",0,K2,0,manual,"36.30,37.95",0,K7,0,manual,"48.95,42.50",0,K4,0,manual,"46.40,21.91",0,301,Cone_37.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Cone_369.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Cone_368.jpg,80,80
K2,0,manual,"32.30,42.95",0,K6,0,manual,"39.61,29.47",0,K8,0,manual,"49.17,47.47",0,K7,0,manual,"44.21,38.55",0,K5,0,manual,"34.90,18.85",0,K1,0,manual,"32.90,52.95",0,K4,0,manual,"30.04,20.21",0,K3,0,manual,"31.25,31.88",0,298,Cone_367.jpg,80,80
K4,0,manual,"26.59,15.85",0,K3,0,manual,"27.00,32.12",0,K2,0,manual,"27.30,47.35",0,K7,0,manual,"45.13,42.63",0,K1,0,manual,"27.30,62.35",0,K5,0,manual,"33.40,13.35",0,K8,0,manual,"50.24,56.96",0,K6,0,manual,"39.47,29.34",0,297,Cone_366.jpg,80,80
K3,0,manual,"33.00,31.00",0,K7,0,manual,"45.79,41.05",0,K5,0,manual,"39.40,20.05",0,K2,0,manual,"32.50,42.55",0,K8,0,manual,"47.89,48.96",0,K6,0,manual,"43.16,30.00",0,K1,0,manual,"31.90,51.95",0,K4,0,manual,"34.65,20.21",0,296,Cone_365.jpg,80,80
K5,0,manual,"34.00,13.95",0,K6,0,manual,"40.00,29.47",0,K2,0,manual,"28.50,45.85",0,K7,0,manual,"45.26,41.32",0,K1,0,manual,"28.80,60.05",0,K8,0,manual,"50.72,55.41",0,K4,0,manual,"27.66,15.44",0,K3,0,manual,"27.75,32.00",0,295,Cone_364.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,Cone_363.jpg,80,80
K4,0,manual,"27.14,21.52",0,K3,0,manual,"28.75,32.62",0,K2,0,manual,"29.70,44.55",0,K1,0,manual,"30.30,54.45",0,K5,0,manual,"32.50,20.05",0,K6,0,manual,"38.68,29.47",0,K8,0,manual,"48.53,49.17",0,K7,0,manual,"42.63,40.39",0,293,Cone_362.jpg,80,80
K3,0,manual,"32.25,33.88",0,K7,0,manual,"45.26,40.00",0,K8,0,manual,"49.39,49.28",0,K6,0,manual,"41.32,31.58",0,K5,0,manual,"36.20,20.35",0,K1,0,manual,"32.90,53.95",0,K2,0,manual,"33.30,43.85",0,K4,0,manual,"31.49,21.66",0,292,Cone_361.jpg,80,80
K6,0,manual,"40.53,31.18",0,K2,0,manual,"30.30,45.75",0,K7,0,manual,"45.26,42.11",0,K5,0,manual,"35.90,18.55",0,K1,0,manual,"30.30,57.75",0,K8,0,manual,"49.39,53.44",0,K4,0,manual,"30.42,19.41",0,K3,0,manual,"30.12,33.75",0,291,Cone_360.jpg,80,80
K4,0,manual,"46.15,3.95",0,K3,0,manual,"39.00,24.00",0,K8,0,manual,"56.53,65.17",0,K6,0,manual,"55.00,27.63",0,K7,0,manual,"55.39,45.26",0,K1,0,manual,"24.50,57.25",0,K5,0,manual,"55.30,5.65",0,K2,0,manual,"32.50,40.75",0,290,Cone_36.jpg,80,80
K3,0,manual,"34.12,32.25",0,K1,0,manual,"32.90,51.65",0,K6,0,manual,"42.63,31.45",0,K8,0,manual,"48.21,49.49",0,K5,0,manual,"39.90,24.55",0,K2,0,manual,"33.70,43.25",0,K7,0,manual,"45.79,41.58",0,K4,0,manual,"35.44,24.56",0,289,Cone_359.jpg,80,80
K6,0,manual,"40.26,23.95",0,K2,0,manual,"23.50,45.75",0,K5,0,manual,"34.70,5.45",0,K8,0,manual,"52.21,57.87",0,K1,0,manual,"22.60,64.80",0,K7,0,manual,"46.84,40.53",0,K4,0,manual,"24.36,6.34",0,K3,0,manual,"23.88,27.00",0,288,Cone_358.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,Cone_357.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,Cone_356.jpg,80,80
K4,0,manual,"31.62,9.50",0,K3,0,manual,"29.50,26.50",0,K2,0,manual,"27.60,44.45",0,K8,0,manual,"52.16,58.13",0,K6,0,manual,"43.95,25.00",0,K1,0,manual,"25.70,60.55",0,K5,0,manual,"39.00,8.75",0,K7,0,manual,"47.89,41.58",0,285,Cone_355.jpg,80,80
K3,0,manual,"37.88,22.12",0,K8,0,manual,"55.79,62.83",0,K6,0,manual,"55.13,25.79",0,K2,0,manual,"31.60,38.65",0,K5,0,manual,"54.30,4.45",0,K7,0,manual,"54.74,42.76",0,K1,0,manual,"26.10,54.25",0,K4,0,manual,"44.81,2.50",0,284,Cone_354.jpg,80,80
K5,0,manual,"46.00,21.55",0,K8,0,manual,"48.85,53.65",0,K1,0,manual,"32.00,51.75",0,K7,0,manual,"46.97,43.03",0,K2,0,manual,"34.70,42.15",0,K6,0,manual,"46.71,34.21",0,K4,0,manual,"40.72,21.00",0,K3,0,manual,"37.50,33.12",0,283,Cone_353.jpg,80,80
K4,0,manual,"41.00,23.77",0,K3,0,manual,"39.50,31.50",0,K6,0,manual,"46.18,32.24",0,K7,0,manual,"47.89,42.37",0,K8,0,manual,"48.64,50.24",0,K5,0,manual,"45.90,23.75",0,K2,0,manual,"36.10,41.95",0,K1,0,manual,"34.20,47.25",0,282,Cone_352.jpg,80,80
K1,0,manual,"35.50,47.25",0,K3,0,manual,"41.00,33.38",0,K2,0,manual,"37.50,42.35",0,K8,0,manual,"46.83,49.60",0,K6,0,manual,"46.84,34.87",0,K7,0,manual,"46.84,43.42",0,K5,0,manual,"46.70,26.85",0,K4,0,manual,"43.11,26.53",0,281,Cone_351.jpg,80,80
K5,0,manual,"40.20,33.15",0,K7,0,manual,"43.03,44.47",0,K2,0,manual,"35.90,44.95",0,K6,0,manual,"42.11,38.42",0,K8,0,manual,"44.37,49.60",0,K4,0,manual,"37.43,33.14",0,K1,0,manual,"34.90,50.35",0,K3,0,manual,"36.50,38.75",0,280,Cone_350.jpg,80,80
K4,0,manual,"40.46,25.35",0,K1,0,manual,"33.80,49.55",0,K3,0,manual,"38.50,34.50",0,K7,0,manual,"45.92,42.37",0,K6,0,manual,"46.05,34.87",0,K5,0,manual,"45.10,25.75",0,K2,0,manual,"36.10,41.95",0,K8,0,manual,"47.89,50.24",0,279,Cone_35.jpg,80,80
K3,0,manual,"39.00,30.50",0,K1,0,manual,"30.80,53.55",0,K6,0,manual,"48.68,32.24",0,K5,0,manual,"47.90,18.65",0,K2,0,manual,"34.80,42.25",0,K8,0,manual,"50.40,55.95",0,K7,0,manual,"49.08,43.68",0,K4,0,manual,"42.04,17.68",0,278,Cone_349.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,Cone_348.jpg,80,80
K2,0,manual,"38.30,39.75",0,K7,0,manual,"47.11,42.37",0,K6,0,manual,"47.63,34.08",0,K8,0,manual,"47.68,48.85",0,K5,0,manual,"47.60,26.65",0,K4,0,manual,"44.69,25.60",0,K1,0,manual,"35.50,44.95",0,K3,0,manual,"41.50,31.50",0,276,Cone_347.jpg,80,80
K3,0,manual,"35.62,31.62",0,K1,0,manual,"29.00,54.55",0,K2,0,manual,"32.40,43.25",0,K6,0,manual,"47.37,32.11",0,K4,0,manual,"38.90,18.80",0,K7,0,manual,"48.03,43.42",0,K5,0,manual,"44.90,18.85",0,K8,0,manual,"50.29,57.01",0,275,Cone_346.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Cone_345.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,Cone_344.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,Cone_343.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,Cone_342.jpg,80,80
K1,0,manual,"30.50,55.15",0,K3,0,manual,"33.50,33.25",0,K5,0,manual,"40.40,20.45",0,K7,0,manual,"44.61,43.03",0,K6,0,manual,"43.03,32.63",0,K2,0,manual,"32.40,44.25",0,K8,0,manual,"48.11,52.91",0,K4,0,manual,"34.53,20.72",0,270,Cone_341.jpg,80,80
K7,0,manual,"45.26,40.39",0,K3,0,manual,"32.62,31.62",0,K8,0,manual,"46.40,47.68",0,K6,0,manual,"41.45,30.53",0,K5,0,manual,"37.50,22.95",0,K2,0,manual,"32.60,41.95",0,K4,0,manual,"32.94,23.77",0,K1,0,manual,"33.00,50.15",0,269,Cone_340.jpg,80,80
K4,0,manual,"34.78,14.92",0,K1,0,manual,"29.80,58.65",0,K8,0,manual,"52.75,57.01",0,K2,0,manual,"31.70,43.55",0,K3,0,manual,"33.50,30.50",0,K6,0,manual,"45.39,30.26",0,K5,0,manual,"41.60,14.25",0,K7,0,manual,"48.42,42.76",0,268,Cone_34.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,Cone_339.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,Cone_338.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,Cone_337.jpg,67,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,Cone_336.jpg,80,80
K1,0,manual,"26.60,58.15",0,K2,0,manual,"33.20,40.15",0,K8,0,manual,"56.21,62.93",0,K5,0,manual,"53.20,6.15",0,K3,0,manual,"38.50,24.12",0,K7,0,manual,"55.66,44.61",0,K6,0,manual,"54.21,27.11",0,K4,0,manual,"44.15,4.89",0,263,Cone_335.jpg,80,80
K7,0,manual,"48.29,38.16",0,K5,0,manual,"31.60,0.15",0,K8,0,manual,"57.49,58.35",0,K2,0,manual,"19.20,45.35",0,K6,0,manual,"40.00,17.76",0,K3,0,manual,"18.50,22.12",0,K4,0,manual,"17.95,0.29",0,K1,0,manual,"17.90,67.65",0,262,Cone_334.jpg,80,80
K4,0,manual,"26.34,12.28",0,K1,0,manual,"27.90,59.05",0,K5,0,manual,"33.80,11.05",0,K2,0,manual,"28.10,44.75",0,K8,0,manual,"52.37,54.19",0,K6,0,manual,"39.87,26.84",0,K7,0,manual,"45.26,39.47",0,K3,0,manual,"27.12,30.12",0,261,Cone_333.jpg,80,80
K1,0,manual,"33.50,54.55",0,K3,0,manual,"33.75,35.75",0,K8,0,manual,"48.85,51.09",0,K6,0,manual,"43.03,34.74",0,K7,0,manual,"45.80,42.80",0,K5,0,manual,"39.20,24.85",0,K2,0,manual,"33.00,44.75",0,K4,0,manual,"33.85,25.35",0,260,Cone_332.jpg,80,80
K3,0,manual,"40.25,26.88",0,K2,0,manual,"36.20,39.75",0,K7,0,manual,"50.13,42.63",0,K5,0,manual,"50.10,18.75",0,K8,0,manual,"51.09,53.65",0,K6,0,manual,"50.13,30.13",0,K4,0,manual,"44.28,17.55",0,K1,0,manual,"31.80,49.75",0,259,Cone_331.jpg,80,80
K4,0,manual,"33.08,35.52",0,K1,0,manual,"29.30,66.15",0,K6,0,manual,"40.79,46.32",0,K5,0,manual,"38.40,34.95",0,K7,0,manual,"43.16,55.39",0,K2,0,manual,"30.60,56.70",0,K3,0,manual,"32.00,46.75",0,K8,0,manual,"46.72,64.85",0,258,Cone_330.jpg,80,80
K1,0,manual,"36.20,46.85",0,K2,0,manual,"38.50,40.05",0,K3,0,manual,"42.00,32.88",0,K5,0,manual,"47.10,28.35",0,K6,0,manual,"47.76,34.21",0,K8,0,manual,"46.40,49.92",0,K7,0,manual,"46.84,42.11",0,K4,0,manual,"44.43,27.60",0,257,Cone_33.jpg,80,80
K5,0,manual,"37.00,10.95",0,K8,0,manual,"53.60,56.91",0,K2,0,manual,"28.20,45.05",0,K6,0,manual,"42.24,26.84",0,K7,0,manual,"47.50,41.18",0,K3,0,manual,"28.62,28.38",0,K4,0,manual,"29.25,11.74",0,K1,0,manual,"27.20,60.45",0,256,Cone_329.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,Cone_328.jpg,80,80
K4,0,manual,"38.32,11.91",0,K1,0,manual,"26.90,53.35",0,K6,0,manual,"48.42,27.24",0,K8,0,manual,"51.95,57.17",0,K5,0,manual,"47.50,12.75",0,K3,0,manual,"35.12,25.75",0,K2,0,manual,"30.30,41.05",0,K7,0,manual,"50.13,42.11",0,254,Cone_327.jpg,80,80
K1,0,manual,"28.40,56.75",0,K8,0,manual,"51.52,54.29",0,K3,0,manual,"30.50,28.25",0,K5,0,manual,"39.60,13.75",0,K2,0,manual,"29.70,43.55",0,K7,0,manual,"46.84,40.79",0,K6,0,manual,"43.68,26.71",0,K4,0,manual,"31.49,14.53",0,253,Cone_326.jpg,80,80
K8,0,manual,"44.27,46.72",0,K5,0,manual,"39.90,30.15",0,K7,0,manual,"43.70,42.20",0,K6,0,manual,"41.58,34.74",0,K2,0,manual,"36.00,42.95",0,K3,0,manual,"36.25,35.62",0,K4,0,manual,"37.02,30.62",0,K1,0,manual,"36.20,47.65",0,252,Cone_325.jpg,80,80
K4,0,manual,"37.55,34.07",0,K1,0,manual,"36.90,47.95",0,K8,0,manual,"43.25,47.09",0,K5,0,manual,"40.40,34.00",0,K6,0,manual,"41.58,37.63",0,K7,0,manual,"42.89,42.63",0,K3,0,manual,"36.75,37.75",0,K2,0,manual,"36.60,43.75",0,251,Cone_324.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Cone_323.jpg,80,80
K1,0,manual,"30.80,55.55",0,K6,0,manual,"42.89,32.89",0,K3,0,manual,"31.75,34.50",0,K5,0,manual,"38.10,21.25",0,K8,0,manual,"49.39,52.69",0,K2,0,manual,"31.50,44.85",0,K7,0,manual,"45.92,42.11",0,K4,0,manual,"32.40,22.45",0,249,Cone_322.jpg,80,80
K8,0,manual,"53.07,56.48",0,K2,0,manual,"30.50,44.15",0,K7,0,manual,"48.95,41.84",0,K3,0,manual,"32.38,29.50",0,K6,0,manual,"45.79,28.95",0,K5,0,manual,"42.40,12.65",0,K4,0,manual,"34.78,13.19",0,K1,0,manual,"28.70,59.05",0,248,Cone_321.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,Cone_320.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,Cone_32.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,Cone_319.jpg,80,80
K1,0,manual,"35.30,50.05",0,K4,0,manual,"35.20,27.30",0,K3,0,manual,"35.50,35.00",0,K2,0,manual,"35.00,42.45",0,K5,0,manual,"38.60,26.25",0,K7,0,manual,"43.68,40.13",0,K8,0,manual,"47.20,48.48",0,K6,0,manual,"41.71,33.55",0,244,Cone_318.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,Cone_317.jpg,80,80
K1,0,manual,"38.90,49.70",0,K7,0,manual,"52.11,38.95",0,K8,0,manual,"54.67,48.16",0,K2,0,manual,"39.00,39.85",0,K6,0,manual,"48.95,28.55",0,K5,0,manual,"45.70,19.65",0,K3,0,manual,"39.50,29.12",0,K4,0,manual,"41.25,19.93",0,242,Cone_316.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,Cone_315.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,Cone_314.jpg,80,80
K5,0,manual,"34.20,11.85",0,K7,0,manual,"45.26,41.05",0,K8,0,manual,"51.52,55.04",0,K2,0,manual,"28.00,44.65",0,K6,0,manual,"39.34,27.24",0,K3,0,manual,"27.00,30.25",0,K4,0,manual,"26.48,13.47",0,K1,0,manual,"28.20,59.75",0,239,Cone_313.jpg,80,80
K4,0,manual,"34.12,26.01",0,K1,0,manual,"33.00,52.15",0,K2,0,manual,"34.00,43.55",0,K7,0,manual,"44.34,42.11",0,K8,0,manual,"46.72,49.81",0,K5,0,manual,"38.70,25.25",0,K6,0,manual,"40.92,34.08",0,K3,0,manual,"34.00,34.88",0,238,Cone_312.jpg,80,80
K5,0,manual,"49.20,8.55",0,K6,0,manual,"51.45,25.92",0,K7,0,manual,"52.63,45.00",0,K8,0,manual,"53.17,60.75",0,K3,0,manual,"35.00,25.50",0,K2,0,manual,"30.70,43.20",0,K1,0,manual,"26.90,58.70",0,K4,0,manual,"38.88,7.66",0,237,Cone_311.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,Cone_310.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,Cone_31.jpg,80,80
K1,0,manual,"26.20,56.95",0,K4,0,manual,"25.93,13.33",0,K8,0,manual,"50.24,52.16",0,K6,0,manual,"38.42,25.92",0,K7,0,manual,"44.74,39.61",0,K2,0,manual,"26.80,44.05",0,K3,0,manual,"26.25,28.38",0,K5,0,manual,"35.30,12.55",0,234,Cone_309.jpg,80,80
K4,0,manual,"37.55,9.12",0,K8,0,manual,"54.51,61.01",0,K2,0,manual,"30.10,43.20",0,K5,0,manual,"48.10,9.15",0,K6,0,manual,"49.34,26.97",0,K7,0,manual,"51.97,44.61",0,K3,0,manual,"33.50,25.38",0,K1,0,manual,"25.70,59.05",0,233,Cone_308.jpg,80,80
K6,0,manual,"41.58,20.00",0,K2,0,manual,"22.40,45.65",0,K7,0,manual,"49.74,38.95",0,K8,0,manual,"57.71,58.56",0,K1,0,manual,"22.80,69.45",0,K3,0,manual,"22.25,23.62",0,K5,0,manual,"32.90,0.05",0,K4,0,manual,"21.05,1.05",0,232,Cone_307.jpg,80,80
K1,0,manual,"28.20,59.85",0,K6,0,manual,"40.00,28.68",0,K7,0,manual,"45.26,40.66",0,K4,0,manual,"26.86,15.19",0,K3,0,manual,"27.50,31.00",0,K2,0,manual,"27.80,45.25",0,K5,0,manual,"34.60,14.05",0,K8,0,manual,"50.83,53.71",0,231,Cone_306.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,Cone_305.jpg,80,80
K7,0,manual,"46.84,40.00",0,K5,0,manual,"32.30,5.85",0,K6,0,manual,"39.47,24.21",0,K8,0,manual,"53.28,56.48",0,K2,0,manual,"25.00,45.65",0,K3,0,manual,"24.00,27.75",0,K4,0,manual,"23.16,7.39",0,K1,0,manual,"25.10,65.20",0,229,Cone_304.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,Cone_303.jpg,80,80
K1,0,manual,"23.80,62.85",0,K4,0,manual,"22.91,5.27;22.91,5.27",0,K7,0,manual,"48.03,39.87",0,K2,0,manual,"23.80,46.55",0,K8,0,manual,"54.51,57.07",0,K6,0,manual,"40.00,21.18",0,K3,0,manual,"23.38,25.88",0,K5,0,manual,"32.70,3.45",0,227,Cone_302.jpg,80,80
K2,0,manual,"30.30,44.25",0,K7,0,manual,"46.18,39.34",0,K4,0,manual,"27.27,18.09",0,K5,0,manual,"35.10,16.25",0,K3,0,manual,"29.12,29.75",0,K8,0,manual,"50.24,49.49",0,K6,0,manual,"40.26,27.63",0,K1,0,manual,"30.50,55.95",0,226,Cone_301.jpg,80,80
K1,0,manual,"31.80,48.45",0,K5,0,manual,"51.80,22.15",0,K6,0,manual,"51.71,32.50",0,K2,0,manual,"36.40,40.75",0,K3,0,manual,"41.75,29.25",0,K7,0,manual,"49.34,44.21",0,K4,0,manual,"46.53,20.59",0,K8,0,manual,"48.96,54.08",0,225,Cone_300.jpg,80,80
K4,0,manual,"39.79,27.19",0,K6,0,manual,"45.13,36.97",0,K8,0,manual,"47.09,51.89",0,K5,0,manual,"43.60,27.25",0,K7,0,manual,"45.66,43.95",0,K2,0,manual,"35.00,43.85",0,K3,0,manual,"37.50,35.75",0,K1,0,manual,"33.70,51.35",0,224,Cone_30.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,Cone_3.jpg,80,80
K1,0,manual,"34.70,46.05",0,K5,0,manual,"47.60,23.55",0,K3,0,manual,"40.00,30.50",0,K8,0,manual,"49.44,49.87",0,K6,0,manual,"48.03,32.11",0,K4,0,manual,"42.70,22.98",0,K2,0,manual,"37.10,40.05",0,K7,0,manual,"48.55,41.05",0,222,Cone_299.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Cone_298.jpg,80,80
